date,values,Termo Buscado,Data e Hora,Palavra Pivo,Num da Comp,Periodo
2018-08-07,62,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-08-08,62,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-08-09,58,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-08-10,57,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-08-11,58,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-08-12,64,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-08-13,65,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-08-14,64,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-08-15,59,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-08-16,58,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-08-17,58,AMAZON,19/08/2018 14:23,GELADEIRA,2º Comparação,today 1-m
2018-07-19,53,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-20,50,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-21,59,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-22,60,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-23,57,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-24,60,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-25,56,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-26,51,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-27,48,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-28,61,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-29,61,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-30,57,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-31,53,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-01,50,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-02,55,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-03,52,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-04,61,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-05,57,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-06,55,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-07,53,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-08,53,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-09,51,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-10,53,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-11,60,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-12,54,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-13,58,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-14,57,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-15,54,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-16,46,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-17,49,GELADEIRA,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-19,61,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-20,56,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-21,60,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-22,57,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-23,59,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-24,69,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-25,61,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-26,61,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-27,62,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-28,61,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-29,57,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-30,66,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-07-31,65,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-01,59,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-02,60,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-03,62,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-04,64,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-05,61,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-06,65,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-07,68,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-08,64,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-09,62,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-10,60,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-11,64,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-12,65,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-13,93,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-14,100,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-15,100,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-16,83,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
2018-08-17,77,LOJAS AMERICANAS,19/08/2018 14:27,GELADEIRA,3º Comparação,today 1-m
