date,values,Termo Buscado,Data e Hora,Palavra Pivo,Num da Comp,Periodo
2008-10-01,10,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-11-01,12,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-12-01,13,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-01-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-02-01,12,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-03-01,12,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-04-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-05-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-06-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-07-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-08-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-09-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-10-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-11-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-12-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-01-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-02-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-03-01,13,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-04-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-05-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-06-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-07-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-08-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-09-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-10-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-11-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-12-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-01-01,17,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-02-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-03-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-04-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-05-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-06-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-07-01,17,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-08-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-09-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-10-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-11-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-12-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-01-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-02-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-03-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-04-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-05-01,18,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-06-01,18,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-07-01,18,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-08-01,17,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-09-01,16,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-10-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-11-01,17,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-12-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-01-01,17,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-02-01,14,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-03-01,15,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-04-01,17,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-05-01,19,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-06-01,18,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-07-01,21,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-08-01,22,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-09-01,21,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-10-01,21,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-11-01,22,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-12-01,20,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-01-01,22,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-02-01,20,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-03-01,20,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-04-01,20,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-05-01,23,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-06-01,23,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-07-01,25,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-08-01,24,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-09-01,24,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-10-01,22,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-11-01,28,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-12-01,24,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-01-01,25,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-02-01,24,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-03-01,25,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-04-01,26,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-05-01,29,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-06-01,30,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-07-01,31,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-08-01,30,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-09-01,30,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-10-01,28,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-11-01,34,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-12-01,30,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-01-01,32,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-02-01,31,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-03-01,31,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-04-01,32,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-05-01,35,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-06-01,38,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-07-01,37,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-08-01,33,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-09-01,34,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-10-01,33,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-11-01,44,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-12-01,36,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-01-01,37,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-02-01,34,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-03-01,37,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-04-01,37,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-05-01,41,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-06-01,42,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-07-01,45,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-08-01,46,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-09-01,44,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-10-01,44,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-11-01,54,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-12-01,44,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-01-01,48,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-02-01,45,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-03-01,43,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-04-01,43,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-05-01,52,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-06-01,59,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-07-01,56,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-08-01,52,FOGÃO,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-01-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-02-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-03-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-04-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-05-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-06-01,3,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-07-01,3,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-08-01,4,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-09-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-10-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-11-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-12-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-01-01,11,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-02-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-03-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-04-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-05-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-06-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-07-01,3,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-08-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-09-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-10-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-11-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-12-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-01-01,16,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-02-01,12,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-03-01,11,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-04-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-05-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-06-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-07-01,4,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-08-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-09-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-10-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-11-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2006-12-01,11,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-01-01,10,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-02-01,12,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-03-01,10,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-04-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-05-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-06-01,4,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-07-01,4,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-08-01,4,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-09-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-10-01,11,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-11-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2007-12-01,12,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-01-01,13,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-02-01,10,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-03-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-04-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-05-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-06-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-07-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-08-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-09-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-10-01,11,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-11-01,10,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2008-12-01,11,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-01-01,14,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-02-01,13,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-03-01,17,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-04-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-05-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-06-01,4,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-07-01,4,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-08-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-09-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-10-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-11-01,26,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2009-12-01,16,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-01-01,19,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-02-01,29,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-03-01,12,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-04-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-05-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-06-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-07-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-08-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-09-01,10,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-10-01,10,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-11-01,14,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2010-12-01,23,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-01-01,20,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-02-01,23,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-03-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-04-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-05-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-06-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-07-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-08-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-09-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-10-01,10,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-11-01,12,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2011-12-01,16,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-01-01,13,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-02-01,22,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-03-01,14,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-04-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-05-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-06-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-07-01,5,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-08-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-09-01,15,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-10-01,19,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-11-01,17,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2012-12-01,30,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-01-01,17,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-02-01,17,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-03-01,15,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-04-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-05-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-06-01,6,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-07-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-08-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-09-01,13,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-10-01,15,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-11-01,21,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2013-12-01,25,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-01-01,41,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-02-01,41,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-03-01,14,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-04-01,11,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-05-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-06-01,7,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-07-01,8,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-08-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-09-01,15,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-10-01,30,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-11-01,22,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2014-12-01,28,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-01-01,62,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-02-01,23,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-03-01,17,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-04-01,14,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-05-01,10,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-06-01,10,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-07-01,9,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-08-01,13,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-09-01,28,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-10-01,32,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-11-01,30,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2015-12-01,35,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-01-01,33,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-02-01,41,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-03-01,23,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-04-01,28,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-05-01,13,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-06-01,11,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-07-01,11,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-08-01,13,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-09-01,19,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-10-01,35,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-11-01,30,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2016-12-01,45,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-01-01,48,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-02-01,40,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-03-01,28,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-04-01,18,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-05-01,14,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-06-01,13,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-07-01,12,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-08-01,15,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-09-01,29,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-10-01,36,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-11-01,32,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2017-12-01,44,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-01-01,49,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-02-01,33,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-03-01,40,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-04-01,22,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-05-01,16,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-06-01,13,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-07-01,15,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2018-08-01,15,VENTILADOR,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-01-01,14,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-02-01,13,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-03-01,16,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-04-01,14,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-05-01,14,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-06-01,14,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-07-01,11,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-08-01,15,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-09-01,14,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-10-01,13,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-11-01,14,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2004-12-01,16,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-01-01,21,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-02-01,19,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-03-01,15,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-04-01,16,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
2005-05-01,17,BRASTEMP,22/08/2018 11:16,GELADEIRA,1º Comparação,all
