date,values,Termo Buscado,Data e Hora,Palavra Pivo,Num da Comp,Periodo
2018-08-08,60,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-09,58,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-10,57,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-11,63,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-12,56,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-13,64,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-14,64,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-15,59,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-16,57,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-17,55,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-18,58,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-19,62,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-20,63,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-08-21,59,AMAZON,23/08/2018 11:40,GELADEIRA,2º Comparação,today 1-m
2018-07-23,58,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-24,60,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-25,56,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-26,55,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-27,49,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-28,60,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-29,62,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-30,53,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-31,54,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-01,50,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-02,57,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-03,53,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-04,58,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-05,61,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-06,55,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-07,52,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-08,52,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-09,51,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-10,50,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-11,58,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-12,55,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-13,56,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-14,58,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-15,52,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-16,47,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-17,48,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-18,54,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-19,52,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-20,56,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-21,55,GELADEIRA,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-23,59,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-24,66,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-25,61,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-26,60,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-27,61,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-28,61,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-29,57,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-30,65,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-31,62,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-01,62,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-02,62,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-03,62,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-04,62,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-05,56,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-06,68,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-07,70,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-08,64,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-09,59,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-10,63,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-11,66,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-12,69,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-13,95,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-14,97,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-15,100,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-16,80,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-17,82,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-18,73,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-19,62,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-20,67,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-08-21,70,LOJAS AMERICANAS,23/08/2018 11:40,GELADEIRA,3º Comparação,today 1-m
2018-07-23,93,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-24,96,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-25,90,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-26,89,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-27,79,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-28,96,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-29,100,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-30,86,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-31,87,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-01,81,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-02,91,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-03,85,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-04,94,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-05,98,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-06,89,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-07,84,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-08,84,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-09,82,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-10,80,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-11,94,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-12,89,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-13,90,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-14,94,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-15,84,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-16,77,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-17,77,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-18,87,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-19,85,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-20,90,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-21,89,GELADEIRA,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-23,57,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-24,58,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-25,54,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-26,54,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-27,55,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-28,59,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-29,72,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-30,57,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-31,56,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-01,54,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-02,54,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-03,51,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-04,61,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-05,67,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-06,59,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-07,53,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-08,52,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-09,54,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-10,52,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-11,58,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-12,58,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-13,54,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-14,55,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-15,50,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-16,56,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-17,50,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-18,59,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-19,59,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-20,55,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-21,54,FOGÃO,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-23,17,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-24,16,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-25,16,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-26,15,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-27,18,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-28,16,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-29,18,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-30,17,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-31,15,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-01,16,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-02,15,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-03,17,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-04,16,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-05,16,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-06,15,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-07,16,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-08,17,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-09,18,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-10,15,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-11,15,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-12,14,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-13,18,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-14,18,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-15,16,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-16,13,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-17,14,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-18,17,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-19,14,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-20,17,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-21,16,VENTILADOR,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-23,57,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-24,52,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-25,50,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-26,45,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-27,47,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-28,55,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-29,54,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-30,61,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-31,53,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-01,50,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-02,51,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-03,52,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-04,53,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-05,55,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-06,57,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-07,52,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-08,50,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-09,49,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-10,50,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-11,54,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-12,43,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-13,59,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-14,55,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-15,55,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-16,44,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-17,51,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-18,48,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-19,51,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-20,52,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-21,50,BRASTEMP,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-23,33,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-24,32,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-25,30,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-26,31,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-27,30,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-28,34,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-29,29,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-30,36,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-31,35,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-01,31,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-02,31,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-03,36,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-04,30,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-05,29,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-06,38,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-07,33,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-08,32,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-09,30,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-10,32,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-11,38,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-12,28,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-13,34,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-14,37,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-15,34,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-16,32,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-17,27,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-18,32,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-19,28,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-20,36,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-08-21,32,CONSUL,23/08/2018 11:46,GELADEIRA,1º Comparação,today 1-m
2018-07-23,93,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-24,96,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-25,90,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-26,89,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-27,79,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-28,96,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-29,100,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-30,86,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-31,87,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-01,81,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-02,91,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-03,85,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-04,94,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-05,98,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-06,89,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-07,84,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-08,84,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-09,82,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-10,80,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-11,94,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-12,89,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-13,90,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-14,94,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-15,84,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-16,77,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-17,77,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-18,87,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-19,85,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-20,90,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-21,89,GELADEIRA,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-23,63,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-24,64,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-25,57,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-26,56,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-27,60,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-28,53,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-29,51,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-30,62,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-31,58,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-01,61,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-02,61,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-03,64,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-04,59,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-05,51,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-06,62,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-07,62,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-08,59,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-09,60,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-10,58,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-11,59,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-12,54,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-13,64,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-14,62,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-15,63,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-16,62,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-17,60,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-18,61,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-19,55,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-20,56,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
